slug,question,category,cluster_id,cluster_label,market_volume,degree
opensea-fdv-above-100m-one-day-after-launch-676-675-854-745-536,Opensea FDV above $100M one day after launch?,crypto,29,Opensea launch FDV,76651.14805899996,7
opensea-fdv-above-300m-one-day-after-launch-444-132-763-296,Opensea FDV above $300M one day after launch?,crypto,29,Opensea launch FDV,57688.33445500004,7
probable-fdv-above-50m-one-day-after-launch,Probable FDV above $50M one day after launch?,crypto,30,Probable launch FDV,77809.27817500003,7
probable-fdv-above-100m-one-day-after-launch,Probable FDV above $100M one day after launch?,crypto,30,Probable launch FDV,20466.524356000005,7
probable-fdv-above-200m-one-day-after-launch,Probable FDV above $200M one day after launch?,crypto,30,Probable launch FDV,4954.075303999999,7
probable-fdv-above-300m-one-day-after-launch,Probable FDV above $300M one day after launch?,crypto,30,Probable launch FDV,4651.005983999999,7
probable-fdv-above-400m-one-day-after-launch,Probable FDV above $400M one day after launch?,crypto,30,Probable launch FDV,235.68768199999997,7
probable-fdv-above-500m-one-day-after-launch,Probable FDV above $500M one day after launch?,crypto,30,Probable launch FDV,575.3318359999994,7
probable-fdv-above-800m-one-day-after-launch,Probable FDV above $800M one day after launch?,crypto,30,Probable launch FDV,1707.840678,7
probable-fdv-above-1b-one-day-after-launch,Probable FDV above $1B one day after launch?,crypto,30,Probable launch FDV,184.19258599999995,7
unit-fdv-above-1pt5b-one-day-after-launch,Unit FDV above $1.5B one day after launch?,crypto,31,Unit launch FDV,1633.509822,7
unit-fdv-above-2b-one-day-after-launch,Unit FDV above $2B one day after launch?,crypto,31,Unit launch FDV,16035.762002000001,7
unit-fdv-above-1b-one-day-after-launch,Unit FDV above $1B one day after launch?,crypto,31,Unit launch FDV,8595.928832000005,7
unit-fdv-above-3b-one-day-after-launch,Unit FDV above $3B one day after launch?,crypto,31,Unit launch FDV,4802.651285000001,7
unit-fdv-above-200m-one-day-after-launch,Unit FDV above $200M one day after launch?,crypto,31,Unit launch FDV,69461.58457800002,7
unit-fdv-above-400m-one-day-after-launch,Unit FDV above $400M one day after launch?,crypto,31,Unit launch FDV,50328.36639599998,7
unit-fdv-above-600m-one-day-after-launch,Unit FDV above $600M one day after launch?,crypto,31,Unit launch FDV,13374.883538999997,7
unit-fdv-above-800m-one-day-after-launch,Unit FDV above $800M one day after launch?,crypto,31,Unit launch FDV,5654.592488,7
will-predictfun-launch-a-token-by-march-31-2026,"Will Predict.fun launch a token by March 31, 2026?",crypto,32,Predict.fun token launch,10408.534968,7
will-predictfun-launch-a-token-by-september-30-2026,"Will Predict.fun launch a token by September 30, 2026?",crypto,32,Predict.fun token launch,11297.192622,7
will-predictfun-launch-a-token-by-march-31-2027,"Will Predict.fun launch a token by March 31, 2027?",crypto,32,Predict.fun token launch,4021.7112660000007,7
will-predictfun-launch-a-token-by-september-30-2027,"Will Predict.fun launch a token by September 30, 2027?",crypto,32,Predict.fun token launch,153.32816599999998,7
will-predictfun-launch-a-token-by-june-30-2026,"Will Predict.fun launch a token by June 30, 2026?",crypto,32,Predict.fun token launch,52400.21739800005,7
will-predictfun-launch-a-token-by-december-31-2026,"Will Predict.fun launch a token by December 31, 2026?",crypto,32,Predict.fun token launch,14959.347175999994,7
will-predictfun-launch-a-token-by-june-30-2027,"Will Predict.fun launch a token by June 30, 2027?",crypto,32,Predict.fun token launch,266.691226,7
will-predictfun-launch-a-token-by-december-31-2027,"Will Predict.fun launch a token by December 31, 2027?",crypto,32,Predict.fun token launch,1499.817864,7
will-lighter-reach-10-before-2027,Will Lighter reach $10 before 2027?,crypto,33,Lighter spot price,90178.05613299998,7
will-lighter-reach-8-before-2027,Will Lighter reach $8 before 2027?,crypto,33,Lighter spot price,81148.88955099997,7
will-lighter-reach-6-before-2027,Will Lighter reach $6 before 2027?,crypto,33,Lighter spot price,44289.65208799999,7
will-lighter-reach-4-before-2027,Will Lighter reach $4 before 2027?,crypto,33,Lighter spot price,105731.81835399987,7
will-lighter-dip-to-2-before-2027-185,Will Lighter dip to $2 before 2027?,crypto,33,Lighter spot price,128228.705314,7
will-lighter-dip-to-1pt5-before-2027-932,Will Lighter dip to $1.5 before 2027?,crypto,33,Lighter spot price,169075.994452,7
will-lighter-dip-to-1-before-2027-791,Will Lighter dip to $1 before 2027?,crypto,33,Lighter spot price,0.0,7
will-lighter-reach-3-before-2027,Will Lighter reach $3 before 2027?,crypto,33,Lighter spot price,39588.96821100003,7
extended-fdv-above-800m-one-day-after-launch-299-255-178,Extended FDV above $800M one day after launch?,crypto,34,Extended launch FDV,177518.16139700025,6
extended-fdv-above-2b-one-day-after-launch-692-597-187,Extended FDV above $2B one day after launch?,crypto,34,Extended launch FDV,96382.40019799999,6
extended-fdv-above-500m-one-day-after-launch-711-975-248,Extended FDV above $500M one day after launch?,crypto,34,Extended launch FDV,814520.8754349999,6
extended-fdv-above-1b-one-day-after-launch-166-135-747,Extended FDV above $1B one day after launch?,crypto,34,Extended launch FDV,79670.22859400001,6
extended-fdv-above-3b-one-day-after-launch-437-271-658,Extended FDV above $3B one day after launch?,crypto,34,Extended launch FDV,72361.90697099996,6
extended-fdv-above-300m-one-day-after-launch-351-333,Extended FDV above $300M one day after launch?,crypto,34,Extended launch FDV,855426.3846420007,6
extended-fdv-above-150m-one-day-after-launch-452,Extended FDV above $150M one day after launch?,crypto,34,Extended launch FDV,279920.9233030002,6
grvt-fdv-above-100m-one-day-after-launch,GRVT FDV above $100M one day after launch?,crypto,35,GRVT launch FDV,73557.22013499998,6
grvt-fdv-above-300m-one-day-after-launch,GRVT FDV above $300M one day after launch?,crypto,35,GRVT launch FDV,46988.336733999975,6
grvt-fdv-above-800m-one-day-after-launch,GRVT FDV above $800M one day after launch?,crypto,35,GRVT launch FDV,26363.84735500001,6
grvt-fdv-above-50m-one-day-after-launch,GRVT FDV above $50M one day after launch?,crypto,35,GRVT launch FDV,49644.4345669998,6
grvt-fdv-above-200m-one-day-after-launch,GRVT FDV above $200M one day after launch?,crypto,35,GRVT launch FDV,98409.47580200007,6
grvt-fdv-above-500m-one-day-after-launch,GRVT FDV above $500M one day after launch?,crypto,35,GRVT launch FDV,36653.121199000016,6
grvt-fdv-above-1b-one-day-after-launch,GRVT FDV above $1B one day after launch?,crypto,35,GRVT launch FDV,20483.057065000005,6
hyperbeat-fdv-above-50m-one-day-after-launch-143,Hyperbeat FDV above $50M one day after launch?,crypto,36,Hyperbeat launch FDV,57899.24394499998,6
hyperbeat-fdv-above-200m-one-day-after-launch-176,Hyperbeat FDV above $200M one day after launch?,crypto,36,Hyperbeat launch FDV,17322.462934000006,6
hyperbeat-fdv-above-400m-one-day-after-launch-423,Hyperbeat FDV above $400M one day after launch?,crypto,36,Hyperbeat launch FDV,52570.06997400008,6
hyperbeat-fdv-above-100m-one-day-after-launch-126,Hyperbeat FDV above $100M one day after launch?,crypto,36,Hyperbeat launch FDV,26934.11843600001,6
hyperbeat-fdv-above-300m-one-day-after-launch-156,Hyperbeat FDV above $300M one day after launch?,crypto,36,Hyperbeat launch FDV,120919.8243459998,6
hyperbeat-fdv-above-25m-one-day-after-launch,Hyperbeat FDV above $25M one day after launch?,crypto,36,Hyperbeat launch FDV,0.0,6
hyperbeat-fdv-above-10m-one-day-after-launch,Hyperbeat FDV above $10M one day after launch?,crypto,36,Hyperbeat launch FDV,0.0,6
o1-fdv-above-100m-one-day-after-launch-167,o1 FDV above $100M one day after launch?,crypto,37,o1 launch FDV,73679.34325200004,6
o1-fdv-above-300m-one-day-after-launch-692,o1 FDV above $300M one day after launch?,crypto,37,o1 launch FDV,57.98,6
o1-fdv-above-500m-one-day-after-launch-144,o1 FDV above $500M one day after launch?,crypto,37,o1 launch FDV,79.19456000000001,6
o1-fdv-above-1b-one-day-after-launch-975,o1 FDV above $1B one day after launch?,crypto,37,o1 launch FDV,962.87238,6
o1-fdv-above-200m-one-day-after-launch-939,o1 FDV above $200M one day after launch?,crypto,37,o1 launch FDV,2113.795705,6
o1-fdv-above-400m-one-day-after-launch-551,o1 FDV above $400M one day after launch?,crypto,37,o1 launch FDV,152.5473,6
o1-fdv-above-700m-one-day-after-launch-473,o1 FDV above $700M one day after launch?,crypto,37,o1 launch FDV,57.924974999999996,6
kraken-ipo-closing-market-cap-above-18b,Kraken IPO closing market cap above $18B?,crypto,38,Kraken IPO market cap,25685.882750999997,6
kraken-ipo-closing-market-cap-above-22b,Kraken IPO closing market cap above $22B?,crypto,38,Kraken IPO market cap,9421.614291999995,6
kraken-ipo-closing-market-cap-above-26b,Kraken IPO closing market cap above $26B?,crypto,38,Kraken IPO market cap,11430.180632,6
kraken-ipo-closing-market-cap-above-16b,Kraken IPO closing market cap above $16B?,crypto,38,Kraken IPO market cap,22220.279081999986,6
kraken-ipo-closing-market-cap-above-20b,Kraken IPO closing market cap above $20B?,crypto,38,Kraken IPO market cap,15394.49482900001,6
kraken-ipo-closing-market-cap-above-24b,Kraken IPO closing market cap above $24B?,crypto,38,Kraken IPO market cap,17267.484918,6
kraken-ipo-closing-market-cap-above-28b,Kraken IPO closing market cap above $28B?,crypto,38,Kraken IPO market cap,19254.962428999996,6
will-arc-launch-a-token-by-december-31-2025,Will Arc launch a token by December 31 2025?,crypto,39,Arc token launch,16449.437379,6
will-arc-launch-a-token-by-june-30-2026,Will Arc launch a token by June 30 2026?,crypto,39,Arc token launch,47986.320619000115,6
will-arc-launch-a-token-by-december-31-2026,Will Arc launch a token by December 31 2026?,crypto,39,Arc token launch,15972.358262000002,6
will-arc-launch-a-token-by-march-31-2026,Will Arc launch a token by March 31 2026?,crypto,39,Arc token launch,51843.96898600002,6
will-arc-launch-a-token-by-september-30-2026,Will Arc launch a token by September 30 2026?,crypto,39,Arc token launch,11412.571592000008,6
will-arc-launch-a-token-by-june-30-2027,Will Arc launch a token by June 30 2027?,crypto,39,Arc token launch,41.0,6
will-arc-launch-a-token-by-december-31-2027,Will Arc launch a token by December 31 2027?,crypto,39,Arc token launch,166.882771,6
will-hyperliquid-perform-an-airdrop-by-june-30,Will Hyperliquid perform an airdrop by June 30? ,crypto,40,Hyperliquid airdrop,9906.612791,5
will-hyperliquid-perform-an-airdrop-by-september-30,Will Hyperliquid perform an airdrop by September 30? ,crypto,40,Hyperliquid airdrop,10614.900226,5
will-hyperliquid-perform-an-airdrop-by-december-31,Will Hyperliquid perform an airdrop by December 31? ,crypto,40,Hyperliquid airdrop,341430.9306,5
will-hyperliquid-perform-an-airdrop-by-december-31-2026,"Will Hyperliquid perform an airdrop by December 31, 2026? ",crypto,40,Hyperliquid airdrop,121903.11276600017,5
will-hyperliquid-perform-an-airdrop-by-december-31-2027-117,"Will Hyperliquid perform an airdrop by December 31, 2027?",crypto,40,Hyperliquid airdrop,1538.8509939999997,5
will-hyperliquid-perform-an-airdrop-by-june-30-2027,"Will Hyperliquid perform an airdrop by June 30, 2027?",crypto,40,Hyperliquid airdrop,105.417595,5
base-fdv-above-2b-one-day-after-launch,Base FDV above $2B one day after launch?,crypto,41,Base launch FDV,222246.9388719998,5
base-fdv-above-4b-one-day-after-launch,Base FDV above $4B one day after launch?,crypto,41,Base launch FDV,70835.85478399998,5
base-fdv-above-6b-one-day-after-launch,Base FDV above $6B one day after launch?,crypto,41,Base launch FDV,114447.75046700024,5
base-fdv-above-8b-one-day-after-launch,Base FDV above $8B one day after launch?,crypto,41,Base launch FDV,59538.50455699996,5
base-fdv-above-10b-one-day-after-launch,Base FDV above $10B one day after launch?,crypto,41,Base launch FDV,40871.715877000024,5
base-fdv-above-12b-one-day-after-launch,Base FDV above $12B one day after launch?,crypto,41,Base launch FDV,78932.36475700012,5
ink-fdv-above-1b-one-day-after-launch-289-587-241,Ink FDV above $1B one day after launch?,crypto,42,Ink launch FDV,195185.06110999975,5
ink-fdv-above-500m-one-day-after-launch-253-778,Ink FDV above $500M one day after launch?,crypto,42,Ink launch FDV,282138.88098599936,5
ink-fdv-above-2b-one-day-after-launch-664-291-334,Ink FDV above $2B one day after launch?,crypto,42,Ink launch FDV,16981.297713000014,5
ink-fdv-above-3b-one-day-after-launch-699-259-755,Ink FDV above $3B one day after launch?,crypto,42,Ink launch FDV,11673.617065000002,5
ink-fdv-above-250m-one-day-after-launch-949-437,Ink FDV above $250M one day after launch?,crypto,42,Ink launch FDV,100966.35928699996,5
ink-fdv-above-100m-one-day-after-launch,Ink FDV above $100M one day after launch?,crypto,42,Ink launch FDV,2495.97,5
pacifica-fdv-above-1b-one-day-after-launch-995,Pacifica FDV above $1B one day after launch?,crypto,43,Pacifica launch FDV,8330.763013,5
pacifica-fdv-above-500m-one-day-after-launch-171,Pacifica FDV above $500M one day after launch?,crypto,43,Pacifica launch FDV,14022.200342000006,5
pacifica-fdv-above-3b-one-day-after-launch-755,Pacifica FDV above $3B one day after launch?,crypto,43,Pacifica launch FDV,12486.524889000006,5
pacifica-fdv-above-2b-one-day-after-launch-382,Pacifica FDV above $2B one day after launch?,crypto,43,Pacifica launch FDV,8082.7823309999985,5
pacifica-fdv-above-800m-one-day-after-launch-685,Pacifica FDV above $800M one day after launch?,crypto,43,Pacifica launch FDV,13797.02212100001,5
pacifica-fdv-above-300m-one-day-after-launch,Pacifica FDV above $300M one day after launch?,crypto,43,Pacifica launch FDV,27817.41369900002,5
reya-fdv-above-1b-one-day-after-launch-348-347,Reya FDV above $1B one day after launch?,crypto,44,Reya launch FDV,159555.675878,5
reya-fdv-above-200m-one-day-after-launch-645-575,Reya FDV above $200M one day after launch?,crypto,44,Reya launch FDV,122382.27190100035,5
reya-fdv-above-400m-one-day-after-launch-589-277,Reya FDV above $400M one day after launch?,crypto,44,Reya launch FDV,25149.627191999996,5
reya-fdv-above-150m-one-day-after-launch-514-746,Reya FDV above $150M one day after launch?,crypto,44,Reya launch FDV,72598.45618499997,5
reya-fdv-above-300m-one-day-after-launch-389-467,Reya FDV above $300M one day after launch?,crypto,44,Reya launch FDV,27893.74234499999,5
reya-fdv-above-70m-one-day-after-launch-874,Reya FDV above $70M one day after launch?,crypto,44,Reya launch FDV,12904.726688999996,5
will-daylight-launch-a-token-by-december-31-2025-397,"Will Daylight launch a token by December 31, 2025?",crypto,45,Daylight token launch,15663.871393,5
will-daylight-launch-a-token-by-september-30-2026-231,"Will Daylight launch a token by September 30, 2026?",crypto,45,Daylight token launch,51127.68136399994,5
will-daylight-launch-a-token-by-december-31-2026-761,"Will Daylight launch a token by December 31, 2026?",crypto,45,Daylight token launch,22945.384119999977,5
will-daylight-launch-a-token-by-march-31-2026-327,"Will Daylight launch a token by March 31, 2026?",crypto,45,Daylight token launch,39843.760869000005,5
will-daylight-launch-a-token-by-june-30-2026-913,"Will Daylight launch a token by June 30, 2026?",crypto,45,Daylight token launch,29506.11824299999,5
will-daylight-launch-a-token-by-december-31-2027,"Will Daylight launch a token by December 31, 2027?",crypto,45,Daylight token launch,353.0,5
will-fomo-launch-a-token-by-december-31-2025,Will Fomo launch a token by December 31 2025?,crypto,46,Fomo token launch,54269.309151,5
will-fomo-launch-a-token-by-december-31-2026,Will Fomo launch a token by December 31 2026?,crypto,46,Fomo token launch,179949.84496699966,5
will-fomo-launch-a-token-by-march-31-2026,Will Fomo launch a token by March 31 2026?,crypto,46,Fomo token launch,92473.25509400005,5
will-fomo-launch-a-token-by-june-30-2026,Will Fomo launch a token by June 30 2026?,crypto,46,Fomo token launch,262801.0768620001,5
will-fomo-launch-a-token-by-september-30-2026,Will Fomo launch a token by September 30 2026?,crypto,46,Fomo token launch,51281.40425299999,5
will-fomo-launch-a-token-by-december-31-2027,Will Fomo launch a token by December 31 2027?,crypto,46,Fomo token launch,185.14631400000002,5
will-tempo-launch-a-token-by-march-31-2026,"Will Tempo launch a token by March 31, 2026?",crypto,47,Tempo token launch,189624.6092669999,5
will-tempo-launch-a-token-by-september-30-2026,"Will Tempo launch a token by September 30, 2026?",crypto,47,Tempo token launch,182181.69660900012,5
will-tempo-launch-a-token-by-december-31-2025,"Will Tempo launch a token by December 31, 2025?",crypto,47,Tempo token launch,12704.114472,5
will-tempo-launch-a-token-by-june-30-2026,"Will Tempo launch a token by June 30, 2026?",crypto,47,Tempo token launch,213891.27803500005,5
will-tempo-launch-a-token-by-december-31-2026,"Will Tempo launch a token by December 31, 2026?",crypto,47,Tempo token launch,167901.2656480002,5
will-tempo-launch-a-token-by-december-31-2027,"Will Tempo launch a token by December 31, 2027?",crypto,47,Tempo token launch,2690.460154,5
over-400m-raised-on-coinbase-in-2026,Over $400M raised on Coinbase in 2026?,crypto,48,Funds raised on Coinbase 2026,57833.093557999986,4
over-800m-raised-on-coinbase-in-2026,Over $800M raised on Coinbase in 2026?,crypto,48,Funds raised on Coinbase 2026,42726.285922999996,4
over-200m-raised-on-coinbase-in-2026,Over $200M raised on Coinbase in 2026?,crypto,48,Funds raised on Coinbase 2026,62143.26011100003,4
over-600m-raised-on-coinbase-in-2026,Over $600M raised on Coinbase in 2026?,crypto,48,Funds raised on Coinbase 2026,62824.716208,4
over-1b-raised-on-coinbase-in-2026,Over $1B raised on Coinbase in 2026?,crypto,48,Funds raised on Coinbase 2026,103400.90107799994,4
over-8-coins-launched-in-2026-end-the-year-in-the-top-100,Over 8 coins launched in 2026 end the year in the top 100?,crypto,49,New 2026 coins in top 100,1730.611261,4
over-6-coins-launched-in-2026-end-the-year-in-the-top-100,Over 6 coins launched in 2026 end the year in the top 100?,crypto,49,New 2026 coins in top 100,34115.503139999986,4
over-12-coins-launched-in-2026-end-the-year-in-the-top-100,Over 12 coins launched in 2026 end the year in the top 100?,crypto,49,New 2026 coins in top 100,2531.3613800000003,4
over-4-coins-launched-in-2026-end-the-year-in-the-top-100,Over 4 coins launched in 2026 end the year in the top 100?,crypto,49,New 2026 coins in top 100,26604.02671,4
over-10-coins-launched-in-2026-end-the-year-in-the-top-100,Over 10 coins launched in 2026 end the year in the top 100?,crypto,49,New 2026 coins in top 100,27604.42076700001,4
puffpaw-fdv-above-50m-one-day-after-launch,Puffpaw FDV above $50M one day after launch?,crypto,50,Puffpaw launch FDV,1430864.0549051822,4
puffpaw-fdv-above-300m-one-day-after-launch,Puffpaw FDV above $300M one day after launch?,crypto,50,Puffpaw launch FDV,760104.5227399791,4
puffpaw-fdv-above-100m-one-day-after-launch,Puffpaw FDV above $100M one day after launch?,crypto,50,Puffpaw launch FDV,1610301.489567971,4
puffpaw-fdv-above-200m-one-day-after-launch,Puffpaw FDV above $200M one day after launch?,crypto,50,Puffpaw launch FDV,575632.3699789782,4
puffpaw-fdv-above-400m-one-day-after-launch,Puffpaw FDV above $400M one day after launch?,crypto,50,Puffpaw launch FDV,893303.0408180124,4
surf-fdv-above-50m-one-day-after-launch,Surf FDV above $50M one day after launch?,crypto,51,Surf launch FDV,84498.072323,4
surf-fdv-above-100m-one-day-after-launch,Surf FDV above $100M one day after launch?,crypto,51,Surf launch FDV,11622.441649,4
surf-fdv-above-300m-one-day-after-launch,Surf FDV above $300M one day after launch?,crypto,51,Surf launch FDV,222.77000700000002,4
surf-fdv-above-500m-one-day-after-launch,Surf FDV above $500M one day after launch?,crypto,51,Surf launch FDV,240.376067,4
surf-fdv-above-200m-one-day-after-launch,Surf FDV above $200M one day after launch?,crypto,51,Surf launch FDV,64.94,4
will-consensys-ipo-by-december-31-2025,Will Consensys IPO by December 31 2025?,crypto,52,Consensys IPO,38541.872363,4
will-consensys-ipo-by-june-30-2026-144,Will Consensys IPO by June 30 2026?,crypto,52,Consensys IPO,26287.48753199999,4
will-consensys-ipo-by-march-31-2026,Will Consensys IPO by March 31 2026?,crypto,52,Consensys IPO,29516.218443000005,4
will-consensys-ipo-by-september-30-2026,Will Consensys IPO by September 30 2026?,crypto,52,Consensys IPO,168903.35683999996,4
will-consensys-ipo-by-december-31-2026,Will Consensys IPO by December 31 2026?,crypto,52,Consensys IPO,166313.16276199988,4
will-exponent-launch-a-token-by-september-30-2026,"Will Exponent launch a token by September 30, 2026?",crypto,53,Exponent token launch,29795.002057,4
will-exponent-launch-a-token-by-december-31-2026,"Will Exponent launch a token by December 31, 2026?",crypto,53,Exponent token launch,351500.79006699997,4
will-exponent-launch-a-token-by-march-31-2026,"Will Exponent launch a token by March 31, 2026?",crypto,53,Exponent token launch,57084.773606999996,4
will-exponent-launch-a-token-by-june-30-2026,"Will Exponent launch a token by June 30, 2026?",crypto,53,Exponent token launch,22933.825503999997,4
will-exponent-launch-a-token-by-december-31-2027,"Will Exponent launch a token by December 31, 2027?",crypto,53,Exponent token launch,1943.8459329999998,4
will-extended-launch-a-token-by-march-31-2026,Will Extended launch a token by March 31 2026?,crypto,54,Extended token launch,56370.562433999985,4
will-extended-launch-a-token-by-september-30-2026,Will Extended launch a token by September 30 2026?,crypto,54,Extended token launch,16508.195797,4
will-extended-launch-a-token-by-december-31-2025,Will Extended launch a token by December 31 2025?,crypto,54,Extended token launch,100937.234266,4
will-extended-launch-a-token-by-june-30-2026,Will Extended launch a token by June 30 2026?,crypto,54,Extended token launch,19078.458757999997,4
will-extended-launch-a-token-by-december-31-2026,Will Extended launch a token by December 31 2026?,crypto,54,Extended token launch,6645.1836269999985,4
will-hibachi-launch-a-token-by-september-30-2026,"Will Hibachi launch a token by September 30, 2026?",crypto,55,Hibachi token launch,479.85155199999997,4
will-hibachi-launch-a-token-by-december-31-2026,"Will Hibachi launch a token by December 31, 2026?",crypto,55,Hibachi token launch,241642.76104300012,4
will-hibachi-launch-a-token-by-march-31-2026,"Will Hibachi launch a token by March 31, 2026?",crypto,55,Hibachi token launch,68573.55749700005,4
will-hibachi-launch-a-token-by-june-30-2026,"Will Hibachi launch a token by June 30, 2026?",crypto,55,Hibachi token launch,16790.469559,4
will-hibachi-launch-a-token-by-december-31-2027,"Will Hibachi launch a token by December 31, 2027?",crypto,55,Hibachi token launch,2024.044032,4
will-loopscale-launch-a-token-by-september-30-2026,"Will Loopscale launch a token by September 30, 2026?",crypto,56,Loopscale token launch,56644.10599599998,4
will-loopscale-launch-a-token-by-march-31-2026,"Will Loopscale launch a token by March 31, 2026?",crypto,56,Loopscale token launch,22482.521362000007,4
will-loopscale-launch-a-token-by-june-30-2026,"Will Loopscale launch a token by June 30, 2026?",crypto,56,Loopscale token launch,38947.55701,4
will-loopscale-launch-a-token-by-december-31-2026,"Will Loopscale launch a token by December 31, 2026?",crypto,56,Loopscale token launch,96077.48762000004,4
will-loopscale-launch-a-token-by-december-31-2027,"Will Loopscale launch a token by December 31, 2027?",crypto,56,Loopscale token launch,2985.578534,4
will-nansen-launch-a-token-by-march-31-2026,"Will Nansen launch a token by March 31, 2026?",crypto,57,Nansen token launch,70689.79928400004,4
will-nansen-launch-a-token-by-june-30-2026,"Will Nansen launch a token by June 30, 2026?",crypto,57,Nansen token launch,30560.00279700001,4
will-nansen-launch-a-token-by-september-30-2026,"Will Nansen launch a token by September 30, 2026?",crypto,57,Nansen token launch,77868.3503450001,4
will-nansen-launch-a-token-by-december-31-2026,"Will Nansen launch a token by December 31, 2026?",crypto,57,Nansen token launch,26311.769568999996,4
will-nansen-launch-a-token-by-december-31-2027,"Will Nansen launch a token by December 31, 2027?",crypto,57,Nansen token launch,1593.7966649999998,4
will-oro-launch-a-token-by-june-30-2026,"Will Oro launch a token by June 30, 2026?",crypto,58,Oro token launch,25186.454865999985,4
will-oro-launch-a-token-by-march-31-2026,"Will Oro launch a token by March 31, 2026?",crypto,58,Oro token launch,20596.597475999995,4
will-oro-launch-a-token-by-december-31-2026,"Will Oro launch a token by December 31, 2026?",crypto,58,Oro token launch,66730.77845799996,4
will-oro-launch-a-token-by-september-30-2026,"Will Oro launch a token by September 30, 2026?",crypto,58,Oro token launch,4561.045760000003,4
will-oro-launch-a-token-by-december-31-2027,"Will Oro launch a token by December 31, 2027?",crypto,58,Oro token launch,2394.7021150000005,4
will-pacifica-launch-a-token-by-march-31-2026,Will Pacifica launch a token by March 31 2026?,crypto,59,Pacifica token launch,59206.79241200001,4
will-pacifica-launch-a-token-by-september-30-2026,Will Pacifica launch a token by September 30 2026?,crypto,59,Pacifica token launch,31309.696708999978,4
will-pacifica-launch-a-token-by-december-31-2025,Will Pacifica launch a token by December 31 2025?,crypto,59,Pacifica token launch,35616.084285,4
will-pacifica-launch-a-token-by-june-30-2026,Will Pacifica launch a token by June 30 2026?,crypto,59,Pacifica token launch,27480.345294999996,4
will-pacifica-launch-a-token-by-december-31-2026,Will Pacifica launch a token by December 31 2026?,crypto,59,Pacifica token launch,13020.947677000007,4
will-phantom-launch-a-token-by-june-30-2026,"Will Phantom launch a token by June 30, 2026?",crypto,60,Phantom token launch,11713.503444999998,4
will-phantom-launch-a-token-by-september-30-2026,"Will Phantom launch a token by September 30, 2026?",crypto,60,Phantom token launch,6294.782565,4
will-phantom-launch-a-token-by-december-31-2026,"Will Phantom launch a token by December 31, 2026?",crypto,60,Phantom token launch,20940.687636000002,4
will-phantom-launch-a-token-by-march-31-2026,"Will Phantom launch a token by March 31, 2026?",crypto,60,Phantom token launch,52650.221521999985,4
will-phantom-launch-a-token-by-december-31-2027,"Will Phantom launch a token by December 31, 2027?",crypto,60,Phantom token launch,1398.732221,4
will-solstice-launch-a-token-by-june-30-2026,Will Solstice launch a token by June 30 2026?,crypto,61,Solstice token launch,155012.300712,4
will-solstice-launch-a-token-by-march-31-2026,Will Solstice launch a token by March 31 2026?,crypto,61,Solstice token launch,99251.79912900006,4
will-solstice-launch-a-token-by-december-31-2025,Will Solstice launch a token by December 31 2025?,crypto,61,Solstice token launch,85121.222361,4
will-solstice-launch-a-token-by-december-31-2026,Will Solstice launch a token by December 31 2026?,crypto,61,Solstice token launch,31051.584524,4
will-solstice-launch-a-token-by-september-30-2026,Will Solstice launch a token by September 30 2026?,crypto,61,Solstice token launch,41053.87840799999,4
will-theo-launch-a-token-by-september-30-2026,Will Theo launch a token by September 30 2026?,crypto,62,Theo token launch,19063.931232999992,4
will-theo-launch-a-token-by-march-31-2026,Will Theo launch a token by March 31 2026?,crypto,62,Theo token launch,84899.87038500002,4
will-theo-launch-a-token-by-june-30-2026,Will Theo launch a token by June 30 2026?,crypto,62,Theo token launch,64322.66450599998,4
will-theo-launch-a-token-by-december-31-2025,Will Theo launch a token by December 31 2025?,crypto,62,Theo token launch,48087.255617,4
will-theo-launch-a-token-by-december-31-2026,Will Theo launch a token by December 31 2026?,crypto,62,Theo token launch,6868.234043999998,4
will-titan-launch-a-token-by-march-31-2026,"Will Titan launch a token by March 31, 2026?",crypto,63,Titan token launch,17815.011774999995,4
will-titan-launch-a-token-by-september-30-2026,"Will Titan launch a token by September 30, 2026?",crypto,63,Titan token launch,14767.147095999988,4
will-titan-launch-a-token-by-june-30-2026,"Will Titan launch a token by June 30, 2026?",crypto,63,Titan token launch,36505.03336499995,4
will-titan-launch-a-token-by-december-31-2026,"Will Titan launch a token by December 31, 2026?",crypto,63,Titan token launch,19866.291718000004,4
will-titan-launch-a-token-by-december-31-2027,"Will Titan launch a token by December 31, 2027?",crypto,63,Titan token launch,234.44307500000002,4
will-tread-launch-a-token-by-june-30-2026,"Will Tread launch a token by June 30, 2026?",crypto,64,Tread token launch,17969.157534999995,4
will-tread-launch-a-token-by-december-31-2026,"Will Tread launch a token by December 31, 2026?",crypto,64,Tread token launch,17880.346667999995,4
will-tread-launch-a-token-by-march-31-2026,"Will Tread launch a token by March 31, 2026?",crypto,64,Tread token launch,11989.343921000002,4
will-tread-launch-a-token-by-september-30-2026,"Will Tread launch a token by September 30, 2026?",crypto,64,Tread token launch,23115.093997,4
will-tread-launch-a-token-by-december-31-2027,"Will Tread launch a token by December 31, 2027?",crypto,64,Tread token launch,3666.86138,4
will-ventuals-launch-a-token-by-december-31-2025,Will Ventuals launch a token by December 31 2025?,crypto,65,Ventuals token launch,16545.282688,4
