market_id,cluster_id,cluster_label
2053595,0,Russia-Ukraine territorial control
666817,15,US new trade deal with country
666818,15,US new trade deal with country
666819,15,US new trade deal with country
666820,15,US new trade deal with country
666821,15,US new trade deal with country
666822,15,US new trade deal with country
666823,15,US new trade deal with country
666824,15,US new trade deal with country
666825,15,US new trade deal with country
666826,15,US new trade deal with country
666827,15,US new trade deal with country
666828,15,US new trade deal with country
666829,15,US new trade deal with country
666830,15,US new trade deal with country
666831,15,US new trade deal with country
666832,15,US new trade deal with country
1176221,15,US new trade deal with country
610237,3,Russia-Ukraine ceasefire & peace process
521103,17,Russia escalation / NATO clash
610236,17,Russia escalation / NATO clash
1576153,19,Cuba regime & US-Cuba relations
1576154,19,Cuba regime & US-Cuba relations
1117233,31,Colombia & Petro
1106656,31,Colombia & Petro
689399,19,Cuba regime & US-Cuba relations
1183735,43,Chechnya (Kadyrov)
1183736,43,Chechnya (Kadyrov)
1183734,43,Chechnya (Kadyrov)
1568406,65,US military draft
676803,50,China AI competition
665218,2,Israel-Gaza/Hamas conflict & ceasefire
521029,8,China-Taiwan conflict & relations
521028,8,China-Taiwan conflict & relations
677404,8,China-Taiwan conflict & relations
1124169,29,US territorial expansion (Greenland/Panama/Canada)
1795911,29,US territorial expansion (Greenland/Panama/Canada)
665458,0,Russia-Ukraine territorial control
1108137,64,US military action in Latin America
665459,36,North Korea
1811265,48,US cabinet (Hegseth)
2155170,3,Russia-Ukraine ceasefire & peace process
2155172,3,Russia-Ukraine ceasefire & peace process
2155171,3,Russia-Ukraine ceasefire & peace process
1194695,17,Russia escalation / NATO clash
705947,0,Russia-Ukraine territorial control
1007578,0,Russia-Ukraine territorial control
1397431,0,Russia-Ukraine territorial control
2053875,0,Russia-Ukraine territorial control
2318122,0,Russia-Ukraine territorial control
1811266,8,China-Taiwan conflict & relations
665484,2,Israel-Gaza/Hamas conflict & ceasefire
1397290,0,Russia-Ukraine territorial control
1397291,0,Russia-Ukraine territorial control
1184756,0,Russia-Ukraine territorial control
1184757,0,Russia-Ukraine territorial control
1567761,0,Russia-Ukraine territorial control
2053788,0,Russia-Ukraine territorial control
2373826,0,Russia-Ukraine territorial control
2373827,0,Russia-Ukraine territorial control
665521,10,Iran nuclear & uranium
585583,2,Israel-Gaza/Hamas conflict & ceasefire
626789,2,Israel-Gaza/Hamas conflict & ceasefire
614696,2,Israel-Gaza/Hamas conflict & ceasefire
897530,2,Israel-Gaza/Hamas conflict & ceasefire
1809580,2,Israel-Gaza/Hamas conflict & ceasefire
1809581,2,Israel-Gaza/Hamas conflict & ceasefire
2126545,1,US-Iran diplomacy & sanctions
2126547,1,US-Iran diplomacy & sanctions
2126546,1,US-Iran diplomacy & sanctions
2118910,45,Nothing Ever Happens (novelty)
665414,11,Israel-Lebanon/Hezbollah
891408,52,EU future & withdrawals
1500590,20,Saudi Arabia & Gulf states
1896800,20,Saudi Arabia & Gulf states
1693164,0,Russia-Ukraine territorial control
1693163,0,Russia-Ukraine territorial control
2053626,0,Russia-Ukraine territorial control
2373474,0,Russia-Ukraine territorial control
1708281,48,US cabinet (Hegseth)
2126439,23,US gas prices
2126441,23,US gas prices
2126443,23,US gas prices
2126445,23,US gas prices
2126447,23,US gas prices
2126449,23,US gas prices
2126451,23,US gas prices
2126440,23,US gas prices
2126442,23,US gas prices
2126444,23,US gas prices
2126446,23,US gas prices
2126448,23,US gas prices
2126450,23,US gas prices
547957,41,Spain politics
644510,41,Spain politics
1294693,13,China leadership & purges
1294695,13,China leadership & purges
1294697,13,China leadership & purges
1294699,13,China leadership & purges
1294692,13,China leadership & purges
1294694,13,China leadership & purges
1294696,13,China leadership & purges
1294698,13,China leadership & purges
1294700,13,China leadership & purges
2126397,1,US-Iran diplomacy & sanctions
2126399,1,US-Iran diplomacy & sanctions
2126396,1,US-Iran diplomacy & sanctions
2126398,1,US-Iran diplomacy & sanctions
2126400,1,US-Iran diplomacy & sanctions
2046076,14,India-Pakistan & US relations
2046077,14,India-Pakistan & US relations
2046078,14,India-Pakistan & US relations
2053636,14,India-Pakistan & US relations
2053637,14,India-Pakistan & US relations
2053638,14,India-Pakistan & US relations
2118762,14,India-Pakistan & US relations
1048397,3,Russia-Ukraine ceasefire & peace process
2325745,11,Israel-Lebanon/Hezbollah
898684,0,Russia-Ukraine territorial control
1302851,0,Russia-Ukraine territorial control
1397447,0,Russia-Ukraine territorial control
2053675,0,Russia-Ukraine territorial control
2107913,0,Russia-Ukraine territorial control
2373921,0,Russia-Ukraine territorial control
1029715,66,US recognizes Somaliland
620335,59,Morocco
2264326,3,Russia-Ukraine ceasefire & peace process
2264328,3,Russia-Ukraine ceasefire & peace process
2264325,3,Russia-Ukraine ceasefire & peace process
2264327,3,Russia-Ukraine ceasefire & peace process
1450241,46,Pakistan-Afghanistan
1796268,46,Pakistan-Afghanistan
2117401,46,Pakistan-Afghanistan
1052037,3,Russia-Ukraine ceasefire & peace process
1494854,0,Russia-Ukraine territorial control
1570381,0,Russia-Ukraine territorial control
2053700,0,Russia-Ukraine territorial control
2107896,0,Russia-Ukraine territorial control
1352755,0,Russia-Ukraine territorial control
1352756,0,Russia-Ukraine territorial control
1567766,0,Russia-Ukraine territorial control
2053920,0,Russia-Ukraine territorial control
2373924,0,Russia-Ukraine territorial control
2232190,0,Russia-Ukraine territorial control
2232191,0,Russia-Ukraine territorial control
2232192,0,Russia-Ukraine territorial control
2232193,0,Russia-Ukraine territorial control
2232194,0,Russia-Ukraine territorial control
2232195,0,Russia-Ukraine territorial control
2232196,0,Russia-Ukraine territorial control
2232197,0,Russia-Ukraine territorial control
1493511,5,Iran regime & leadership
1419322,22,Mexico & cartel / US action
1419324,22,Mexico & cartel / US action
1419326,22,Mexico & cartel / US action
1419828,22,Mexico & cartel / US action
1419325,22,Mexico & cartel / US action
1419327,22,Mexico & cartel / US action
1419332,22,Mexico & cartel / US action
1419323,22,Mexico & cartel / US action
2169833,8,China-Taiwan conflict & relations
891579,52,EU future & withdrawals
704240,61,Suez Canal shipping
665427,21,Country joins Abraham Accords
1418718,0,Russia-Ukraine territorial control
1729381,0,Russia-Ukraine territorial control
2047669,0,Russia-Ukraine territorial control
2374258,0,Russia-Ukraine territorial control
1286160,13,China leadership & purges
665727,10,Iran nuclear & uranium
1508916,1,US-Iran diplomacy & sanctions
677367,13,China leadership & purges
1116981,22,Mexico & cartel / US action
2264576,20,Saudi Arabia & Gulf states
2264575,20,Saudi Arabia & Gulf states
1439093,19,Cuba regime & US-Cuba relations
1343076,24,USD/KRW exchange rate
1343077,24,USD/KRW exchange rate
1343078,24,USD/KRW exchange rate
1343079,24,USD/KRW exchange rate
1343080,24,USD/KRW exchange rate
1343081,24,USD/KRW exchange rate
1343082,24,USD/KRW exchange rate
1343083,24,USD/KRW exchange rate
1343084,24,USD/KRW exchange rate
1343085,24,USD/KRW exchange rate
1343086,24,USD/KRW exchange rate
1343087,24,USD/KRW exchange rate
1343088,24,USD/KRW exchange rate
1117256,56,Palestinian leadership
1117255,56,Palestinian leadership
2116394,35,Iranian rial / FX
2116396,35,Iranian rial / FX
2116398,35,Iranian rial / FX
2116395,35,Iranian rial / FX
2116397,35,Iranian rial / FX
2116399,35,Iranian rial / FX
1171824,13,China leadership & purges
1171825,13,China leadership & purges
665419,49,Argentina (Milei)
1333272,0,Russia-Ukraine territorial control
1329559,0,Russia-Ukraine territorial control
1570409,0,Russia-Ukraine territorial control
2053849,0,Russia-Ukraine territorial control
2107957,0,Russia-Ukraine territorial control
2373875,0,Russia-Ukraine territorial control
1179940,8,China-Taiwan conflict & relations
1819207,0,Russia-Ukraine territorial control
2053635,0,Russia-Ukraine territorial control
2324260,0,Russia-Ukraine territorial control
1542457,0,Russia-Ukraine territorial control
1570386,0,Russia-Ukraine territorial control
2053947,0,Russia-Ukraine territorial control
2107912,0,Russia-Ukraine territorial control
1286765,0,Russia-Ukraine territorial control
1373773,0,Russia-Ukraine territorial control
1397320,0,Russia-Ukraine territorial control
2053904,0,Russia-Ukraine territorial control
2373844,0,Russia-Ukraine territorial control
1126857,4,Venezuela crisis & US action
1126858,4,Venezuela crisis & US action
1126850,4,Venezuela crisis & US action
1126852,4,Venezuela crisis & US action
1126856,4,Venezuela crisis & US action
1126851,4,Venezuela crisis & US action
1126853,4,Venezuela crisis & US action
1126855,4,Venezuela crisis & US action
1302787,0,Russia-Ukraine territorial control
1373735,0,Russia-Ukraine territorial control
1567774,0,Russia-Ukraine territorial control
2053800,0,Russia-Ukraine territorial control
2373818,0,Russia-Ukraine territorial control
1397463,0,Russia-Ukraine territorial control
2053804,0,Russia-Ukraine territorial control
2373972,0,Russia-Ukraine territorial control
1124797,32,NATO future & withdrawals
665353,3,Russia-Ukraine ceasefire & peace process
2105977,60,OPEC
1097730,4,Venezuela crisis & US action
665464,36,North Korea
1477848,1,US-Iran diplomacy & sanctions
1067187,13,China leadership & purges
636921,2,Israel-Gaza/Hamas conflict & ceasefire
682894,42,Sudan civil war
994856,42,Sudan civil war
994858,42,Sudan civil war
994859,42,Sudan civil war
693519,3,Russia-Ukraine ceasefire & peace process
1931712,28,Crude oil prices & reserves
1931708,28,Crude oil prices & reserves
1931710,28,Crude oil prices & reserves
1931707,28,Crude oil prices & reserves
1931709,28,Crude oil prices & reserves
1931711,28,Crude oil prices & reserves
1336157,0,Russia-Ukraine territorial control
1567785,0,Russia-Ukraine territorial control
2053864,0,Russia-Ukraine territorial control
2373808,0,Russia-Ukraine territorial control
1116062,4,Venezuela crisis & US action
2106193,20,Saudi Arabia & Gulf states
1542407,0,Russia-Ukraine territorial control
1570408,0,Russia-Ukraine territorial control
2053867,0,Russia-Ukraine territorial control
2107911,0,Russia-Ukraine territorial control
1287316,0,Russia-Ukraine territorial control
1287317,0,Russia-Ukraine territorial control
1796166,0,Russia-Ukraine territorial control
2053808,0,Russia-Ukraine territorial control
2373847,0,Russia-Ukraine territorial control
681313,29,US territorial expansion (Greenland/Panama/Canada)
1693139,0,Russia-Ukraine territorial control
1693140,0,Russia-Ukraine territorial control
2053678,0,Russia-Ukraine territorial control
2374235,0,Russia-Ukraine territorial control
1352742,0,Russia-Ukraine territorial control
1352741,0,Russia-Ukraine territorial control
1397433,0,Russia-Ukraine territorial control
2053801,0,Russia-Ukraine territorial control
2373974,0,Russia-Ukraine territorial control
665243,32,NATO future & withdrawals
1663444,31,Colombia & Petro
2097545,31,Colombia & Petro
2117444,31,Colombia & Petro
1183503,29,US territorial expansion (Greenland/Panama/Canada)
1057401,57,Thailand-Cambodia
1057402,57,Thailand-Cambodia
701700,34,UK Labour leadership
701701,34,UK Labour leadership
701702,34,UK Labour leadership
2234510,34,UK Labour leadership
665515,2,Israel-Gaza/Hamas conflict & ceasefire
665410,3,Russia-Ukraine ceasefire & peace process
1236459,29,US territorial expansion (Greenland/Panama/Canada)
1363782,0,Russia-Ukraine territorial control
1418679,0,Russia-Ukraine territorial control
1729382,0,Russia-Ukraine territorial control
2053790,0,Russia-Ukraine territorial control
2373857,0,Russia-Ukraine territorial control
1369483,54,Greta Thunberg
2052649,54,Greta Thunberg
1425979,0,Russia-Ukraine territorial control
1729633,0,Russia-Ukraine territorial control
2053964,0,Russia-Ukraine territorial control
2373983,0,Russia-Ukraine territorial control
2371796,6,Iran strikes & military action
2321465,10,Iran nuclear & uranium
2321466,1,US-Iran diplomacy & sanctions
2321467,7,Strait of Hormuz shipping & blockade
2321468,1,US-Iran diplomacy & sanctions
negrisk::141230,4,Venezuela crisis & US action
negrisk::143443,4,Venezuela crisis & US action
negrisk::147848,11,Israel-Lebanon/Hezbollah
negrisk::149565,37,Russia/Ukraine leadership & elections
negrisk::149589,37,Russia/Ukraine leadership & elections
negrisk::166383,51,China economy & misc
negrisk::232652,40,South Korea relations & misc
negrisk::237598,5,Iran regime & leadership
negrisk::372273,1,US-Iran diplomacy & sanctions
negrisk::400888,63,UN Secretary-General
negrisk::410970,26,South Korea elections
negrisk::411069,26,South Korea elections
negrisk::414003,50,China AI competition
negrisk::424982,53,Global aggregate counts
negrisk::427967,51,China economy & misc
negrisk::432225,7,Strait of Hormuz shipping & blockade
negrisk::452754,26,South Korea elections
negrisk::52166,3,Russia-Ukraine ceasefire & peace process
negrisk::73105,58,Trump immigration & deportations
negrisk::73866,58,Trump immigration & deportations
negrisk::74056,3,Russia-Ukraine ceasefire & peace process
negrisk::74788,55,Guinea-Bissau elections
negrisk::74940,55,Guinea-Bissau elections
negrisk::79926,2,Israel-Gaza/Hamas conflict & ceasefire
negrisk::79932,53,Global aggregate counts
negrisk::79973,26,South Korea elections
negrisk::79988,26,South Korea elections
negrisk::80029,26,South Korea elections
negrisk::81557,16,Israel politics (Netanyahu & elections)
negrisk::83686,26,South Korea elections
negrisk::83707,26,South Korea elections
negrisk::83713,26,South Korea elections
negrisk::83730,26,South Korea elections
negrisk::90335,26,South Korea elections
negrisk::96786,8,China-Taiwan conflict & relations
